date,ISIN,ticker,name,Country,event_type,rank_final,rank_prev,ric
2022-12-01,SE0007491303,BRAV.ST,BZDP JU BRAVIDA HOLDING AB SE,SE,DELETE,613,584,BRAV.ST
2022-12-01,ES0183746314,VID.MC,G VIDRALA ES,ES,DELETE,616,596,VID.MC
2022-12-01,GB00B8HX8Z88,MDCM.L,BHXZ C MEDICLINIC INTERNATIONAL,GB,DELETE,618,590,MDCM.L
2022-12-01,GB00BKDTK925,TRN.L,BKDTK JJ TRAINLINE PLC,GB,DELETE,632,598,TRNT.L
2022-12-01,GB00BVGBWW93,AGRP.L,BV WW GBUR ASSURA,GB,DELETE,635,585,AGRP.L
2022-12-01,DK0061802139,ALK-B.CO,BNHSHK ALK-ABELLO B DK,DK,DELETE,640,540,ALKb.CO
2022-12-01,BMG0670A1099,AUTO.OL,BNG Q AUTOSTORE HOLDINGS NO,NO,DELETE,663,597,AUTO.OL
2022-12-01,PLOPTTC00011,CDR.WA,PLH CD PROJECT SA PL,,DELETE,603,588,CDR.WA
2022-12-01,GB0004726096,SPT.L,SPIRENT COMMUNICATIONS,GB,DELETE,602,599,SPT.L
2022-12-01,GB0002318888,CWK.L,B CRANSWICK,GB,DELETE,623,600,CWK.L
2022-12-01,IT0001233417,A2.MI,AA,IT,ADD,598,622,A2.MI
2022-12-01,GB0001859296,VTY.L,VISTRY GROUP,GB,ADD,534,675,VTYV.L
2022-12-01,IT0003261697,AZMT.MI,BM BM AZIMUT HLDG,IT,ADD,566,609,AZMT.MI
2022-12-01,SE0014990966,LAGR-B.ST,BMWXN J LAGERCRANTZ GROUP B SE,SE,ADD,599,633,LAGRb.ST
2022-12-01,PLLPP0000011,LPPP.WA,LPP PL,,ADD,570,604,LPPP.WA
2022-12-01,GB00B2PDGW16,SMWH.L,BPDGW BWCM NEW WH SMITH,GB,ADD,572,615,SMWH.L
2022-12-01,NL0014559478,TE.PA,BNC D Technip Energies,FR,ADD,576,605,TE.PA
2022-12-01,AT0000A18XM4,AMS.SW,BPF AMS-OSRAM AG,CH,ADD,569,664,AMS.S
2022-12-01,DK0010311471,SYD-B.CO,BJSP SYDBANK,DK,ADD,585,612,SYDB.CO
2022-12-01,SE0016101844,SINCH.ST,BKPQ IT SINCH SE,SE,ADD,589,674,SINCH.ST
2022-12-01,SE0018012635,WIHL.ST,BPMQMP D WIHLBORGS FASTIGHETER SE,SE,ADD,593,610,WIHL.ST
2022-12-01,FR0011675362,NEOEN.PA,BGVF G NEOEN SA,FR,ADD,594,629,NEOEN.PA
2022-12-01,SE0009554454,SBB-B.ST,BDY T SAMHALLSBYGGNADSBOL AGET NORD SE,SE,ADD,595,658,SBBb.ST
2022-12-01,GB0008794710,TEP.L,X TELECOM PLUS,GB,ADD,583,616,TEP.L
2023-01-01,GB0008794710,TEP.L,X TELECOM PLUS,GB,DELETE,631,583,TEP.L
2023-01-01,NL0012817175,ALFEN.AS,BGSJ B ALFEN,NL,DELETE,618,600,ALFEN.AS
2023-01-01,SE0009554454,SBB-B.ST,BDY T SAMHALLSBYGGNADSBOL AGET NORD SE,SE,DELETE,615,595,SBBb.ST
2023-01-01,SE0014990966,LAGR-B.ST,BMWXN J LAGERCRANTZ GROUP B SE,SE,DELETE,613,599,LAGRb.ST
2023-01-01,DE000TUAG000,TUIT.L,BLJN TUI,GB,DELETE,610,580,TUIT.L
2023-01-01,AT0000A18XM4,AMS.SW,BPF AMS-OSRAM AG,CH,DELETE,607,569,AMS.S
2023-01-01,BE0003816338,EUAV.BR,BMJ Z ONAV BE EUR,BE,DELETE,606,558,EUAV.BR
2023-01-01,IL0011284465,PLUS.L,BBTPS IC PLUS,GB,DELETE,602,586,PLUSP.L
2023-01-01,CH0002178181,SRAIL.SW,BJHN GI STADLER RAIL AG,CH,ADD,595,608,SRAIL.S
2023-01-01,LU2290522684,INPST.AS,BNNC C INPOST,NL,ADD,599,654,INPST.AS
2023-01-01,PLOPTTC00011,CDR.WA,PLH CD PROJECT SA PL,,ADD,593,603,CDR.WA
2023-01-01,DK0010219153,ROCK-B.CO,ROCKWOOL B,DK,ADD,592,638,ROCKb.CO
2023-01-01,ES0183746314,VID.MC,G VIDRALA ES,ES,ADD,588,616,VID.MC
2023-01-01,SE0007491303,BRAV.ST,BZDP JU BRAVIDA HOLDING AB SE,SE,ADD,585,613,BRAV.ST
2023-01-01,FR0013506730,VK.PA,BLGWF VALLOUREC,FR,ADD,584,637,VLLP.PA
2023-01-01,GB00BGBN7C04,SSPG.L,B NC GBNI SSP GROUP,GB,ADD,579,610,SSPG.L
2023-01-01,DE000KGX8881,KGX.DE,BBL KGX. KION GROUP,DE,ADD,600,614,KGX.DE
2023-02-01,NL0000360618,SBMO.AS,SBM OFFSHORE,NL,DELETE,604,578,SBMO.AS
2023-02-01,GB0007973794,SRP.L,SERCO GRP,GB,DELETE,607,563,SRP.L
2023-02-01,SE0018040677,HTRO.ST,J HEXATRONIC GROUP SE,SE,DELETE,610,554,HTRO.ST
2023-02-01,NO0010631567,SRBNK.OL,BTC SPAREBANK SR-BANK ASA,NO,DELETE,618,568,SRBNK.OL
2023-02-01,GB00BG12Y042,ENOG.L,ENERGEAN PLC,GB,DELETE,651,589,ENOG.L
2023-02-01,FR0000054470,UBI.PA,UBISOFT ENTERTAINMENT,FR,DELETE,638,495,UBIP.PA
2023-02-01,SE0018245953,SECT-B.ST,CTb.ST SECQ SECTRA B SE,SE,DELETE,639,596,SECTb.ST
2023-02-01,CH0002178181,SRAIL.SW,GI STADLER RAIL AG,CH,DELETE,601,595,SRAIL.S
2023-02-01,FR0011675362,NEOEN.PA,G NEOEN SA,FR,DELETE,623,566,NEOEN.PA
2023-02-01,SE0014960373,SWEC-B.ST,B SWECO B SE,SE,ADD,600,612,SWECb.ST
2023-02-01,AT0000A18XM4,AMS.SW,AMS-OSRAM AG,CH,ADD,564,607,AMS.S
2023-02-01,CH0006372897,INRN.SW,INTERROLL,CH,ADD,593,640,INRN.S
2023-02-01,NL0010583399,CORB.AS,CORBION,NL,ADD,591,605,CORB.AS
2023-02-01,CH0108503795,MBTN.SW,BHDMD MEYER BURGER TE,CH,ADD,589,639,MBTN.S
2023-02-01,FR0000031122,AF.PA,AIR ANCE-KLM,FR,ADD,588,652,AIRF.PA
2023-02-01,GB00B7KR2P84,EZJ.L,EASYJET,GB,ADD,587,721,EZJ.L
2023-02-01,LU1673108939,AT1.DE,AT. AROUNDTOWN FRA,DE,ADD,581,617,AT1.DE
2023-02-01,BMG0670A1099,AUTO.OL,Q AUTOSTORE HOLDINGS NO,NO,ADD,595,654,AUTO.OL
2023-02-01,DE000TUAG000,TUIT.L,TUI,GB,ADD,558,610,TUIT.L
2023-02-01,IT0000066123,EMII.MI,BPER Banca,IT,ADD,538,603,EMII.MI
2023-03-01,IT0001250932,HRA.MI,HERA,IT,DELETE,605,585,HRA.MI
2023-03-01,AT0000A18XM4,AMS.SW,AMS-OSRAM AG,CH,DELETE,609,564,AMS.S
2023-03-01,GB00B0WMWD03,QQ.L,BWMWD QINETIQ GRP,GB,DELETE,613,580,QQ.L
2023-03-01,PLOPTTC00011,CDR.WA,PLH CD PROJECT SA PL,,DELETE,616,592,CDR.WA
2023-03-01,BMG0670A1099,AUTO.OL,Q AUTOSTORE HOLDINGS NO,NO,DELETE,628,595,AUTO.OL
2023-03-01,DK0010287663,NKT.CO,NKT,DK,DELETE,641,542,NKT.CO
2023-03-01,DK0010219153,ROCK-B.CO,ROCKWOOL B,DK,DELETE,633,563,ROCKb.CO
2023-03-01,FR0010242511,EDF.PA,BNJJ EDF,FR,DELETE,634,262,EDF.PA
2023-03-01,CH0023405456,DUFN.SW,BRX DUFRY GRP,CH,DELETE,601,498,DUFN.S
2023-03-01,SE0007871645,KINDsd-B.ST,JQ KINDRED GROUP SE,SE,DELETE,642,584,KINDsdb.ST
2023-03-01,DE000A3H3LL2,VTWRn.DE,VTWRn. DEKC VANTAGE TOWERS N,DE,DELETE,650,471,VTWRn.DE
2023-03-01,LU2290522684,INPST.AS,C INPOST,NL,DELETE,632,576,INPST.AS
2023-03-01,GB00BV9FP302,CCC.L,AA COMPUTACENTER,GB,ADD,600,608,CCC.L
2023-03-01,LU1673108939,AT1.DE,AT. AROUNDTOWN FRA,DE,DELETE,603,581,AT1.DE
2023-03-01,PLBZ00000044,SPL1.WA,SANTANDER BANK POLSKA PL,,ADD,591,602,SPL1.WA
2023-03-01,BE0165385973,MLXS.BR,MELEXIS,BE,ADD,598,614,MLXS.BR
2023-03-01,CY0200352116,FRO.OL,J FRONTLINE NO,NO,ADD,532,650,FRO.OL
2023-03-01,IT0005252728,BRBI.MI,BN BREMBO IT,IT,ADD,558,628,BRBI.MI
2023-03-01,FI0009002422,OUT1V.HE,OUTOKUMPU,FI,ADD,576,603,OUT1V.HE
2023-03-01,CH0002178181,SRAIL.SW,GI STADLER RAIL AG,CH,ADD,577,601,SRAIL.S
2023-03-01,GB0007973794,SRP.L,SERCO GRP,GB,ADD,581,607,SRP.L
2023-03-01,GB00BJ62K685,PETSP.L,PETS HOME PLC,AT,ADD,584,619,PETSP.L
2023-03-01,NO0003078800,TGS.OL,TGS ASA,NO,ADD,587,634,TGS.OL
2023-03-01,SE0014990966,LAGR-B.ST,J LAGERCRANTZ GROUP B SE,SE,ADD,588,629,LAGRb.ST
2023-03-01,DE000A2YN900,TMV.DE,TMV. DEHH TEAMVIEWER AG,DE,ADD,589,655,TMV.DE
2023-03-01,NO0010631567,SRBNK.OL,BTC SPAREBANK SR-BANK ASA,NO,ADD,580,618,SRBNK.OL
2023-04-01,GB00BV9FP302,CCC.L,AA COMPUTACENTER,GB,DELETE,612,600,CCC.L
2023-04-01,GB00BMBVGQ36,HBR.L,QI HARBOUR ENERGY,GB,DELETE,604,590,HBR.L
2023-04-01,NO0010081235,NEL.OL,L NEL NO,NO,DELETE,606,569,NEL.OL
2023-04-01,NO0010631567,SRBNK.OL,BTC SPAREBANK SR-BANK ASA,NO,DELETE,608,580,SRBNK.OL
2023-04-01,FI0009002422,OUT1V.HE,OUTOKUMPU,FI,DELETE,610,576,OUT1V.HE
2023-04-01,SE0018012635,WIHL.ST,D WIHLBORGS FASTIGHETER SE,SE,DELETE,614,583,WIHL.ST
2023-04-01,SE0016101844,SINCH.ST,IT SINCH SE,SE,DELETE,658,574,SINCH.ST
2023-04-01,FR0013506730,VK.PA,VALLOUREC,FR,DELETE,619,568,VLLP.PA
2023-04-01,DE0006095003,ECVG.DE,ECVG. ENCAVIS,DE,DELETE,622,572,ECVG.DE
2023-04-01,GB00BYQ46T41,LXIL.L,LXI REIT PLC,GB,DELETE,640,595,LXIL.L
2023-04-01,NL0010583399,CORB.AS,CORBION,NL,DELETE,643,592,CORB.AS
2023-04-01,DE000TUAG505,TUIT.L,TUI,GB,DELETE,898,564,TUIT.L
2023-04-01,AT0000606306,RBIV.VI,BT RAIFFEISEN BANK INTERN IONAL AT,AT,DELETE,616,586,RBIV.VI
2023-04-01,SE0011166974,FABG.ST,FABEGE,SE,DELETE,601,571,FABG.ST
2023-04-01,GB00BD6GN030,VMUK.L,Y Virgin Money UK,GB,DELETE,602,536,VMUK.L
2023-04-01,GB00BYZDVK82,SCT.L,VR SOFTCAT,GB,ADD,599,649,SCTS.L
2023-04-01,CH0360826991,COTNE.SW,Z COMET HOLDINGS R,CH,ADD,600,695,COTNE.S
2023-04-01,CH0023405456,DUFN.SW,BRX DUFRY GRP,CH,ADD,508,601,DUFN.S
2023-04-01,FR0000054470,UBI.PA,UBISOFT ENTERTAINMENT,FR,ADD,552,621,UBIP.PA
2023-04-01,CH0239229302,SFSN.SW,SFS GROUP,CH,ADD,564,608,SFSN.S
2023-04-01,IT0001250932,HRA.MI,HERA,IT,ADD,577,605,HRA.MI
2023-04-01,SE0018245953,SECT-B.ST,CTb.ST SECQ SECTRA B SE,SE,ADD,580,644,SECTb.ST
2023-04-01,FR0011675362,NEOEN.PA,G NEOEN SA,FR,ADD,570,631,NEOEN.PA
2023-04-01,NL0009432491,VOPA.AS,VOPAK,NL,ADD,583,626,VOPA.AS
2023-04-01,LU2290522684,INPST.AS,C INPOST,NL,ADD,587,632,INPST.AS
2023-04-01,DK0010287663,NKT.CO,NKT,DK,ADD,588,641,NKT.CO
2023-04-01,GB00BG12Y042,ENOG.L,ENERGEAN PLC,GB,ADD,593,639,ENOG.L
2023-04-01,DK0010219153,ROCK-B.CO,ROCKWOOL B,DK,ADD,597,633,ROCKb.CO
2023-04-01,CH0010675863,SQN.SW,X SWISSQUOTE R,CH,ADD,598,610,SQN.S
2023-04-01,IT0001347308,BZU.MI,BUZZI UNICEM,IT,ADD,581,606,BZU.MI
2023-05-01,DK0015998017,BAV-A.CO,BAVARIAN NORDIC DK,DK,DELETE,616,589,BAVA.CO
2023-05-01,SE0015192067,SAVE.ST,GM NORDNET SE,SE,DELETE,606,582,SAVE.ST
2023-05-01,DK0010219153,ROCK-B.CO,ROCKWOOL B,DK,DELETE,607,597,ROCKb.CO
2023-05-01,FR0000073298,IPS.PA,IPSOS,FR,DELETE,608,555,ISOS.PA
2023-05-01,GB00BG12Y042,ENOG.L,ENERGEAN PLC,GB,DELETE,613,593,ENOG.L
2023-05-01,SE0000862997,BILL.ST,BILLERUD,SE,DELETE,620,584,BILL.ST
2023-05-01,CH0360826991,COTNE.SW,Z COMET HOLDINGS R,CH,DELETE,665,600,COTNE.S
2023-05-01,BE0974400328,AZE.BR,G AZELIS GROUP BE,BE,DELETE,628,596,AZE.BR
2023-05-01,ES0105563003,ANE.MC,BJ CORPO. ACCIONA ENERG. RENOV. ES,ES,DELETE,630,594,ANE.MC
2023-05-01,NO0003078800,TGS.OL,TGS ASA,NO,DELETE,645,586,TGS.OL
2023-05-01,BE0165385973,MLXS.BR,MELEXIS,BE,DELETE,652,569,MLXS.BR
2023-05-01,NO0003055501,NOD.OL,D.OL NOK NORDIC SEMICONDUCTOR NO,NO,DELETE,660,533,NOD.OL
2023-05-01,CH0108503795,MBTN.SW,BHDMD MEYER BURGER TE,CH,DELETE,622,578,MBTN.S
2023-05-01,FI0009013429,CGCBV.HE,BML CARGOTEC CORPORATION,FI,ADD,599,644,CGCBV.HE
2023-05-01,SE0018012635,WIHL.ST,D WIHLBORGS FASTIGHETER SE,SE,ADD,600,614,WIHL.ST
2023-05-01,SE0016844831,VOLCAR-B.ST,Q VOLVO CAR B SE,SE,DELETE,601,568,VOLCARb.ST
2023-05-01,FI0009005870,KCR-A.HE,KONECRANES,FI,ADD,563,605,KCRA.HE
2023-05-01,GB00B0WMWD03,QQ.L,BWMWD QINETIQ GRP,GB,ADD,568,615,QQ.L
2023-05-01,GB00BH3VJ782,NETW.L,OO NETWORK INTERNATIONAL HOLDINGS,GB,ADD,577,754,NETW.L
2023-05-01,GB00BDVZYZ77,IDSI.L,Y INTERNATIONAL DISTRIBUTIONS SERVICES,GB,ADD,579,627,IDSI.L
2023-05-01,GB00BD6GN030,VMUK.L,Y Virgin Money UK,GB,ADD,582,602,VMUK.L
2023-05-01,DE000TUAG505,TUIT.L,TUI,GB,ADD,521,898,TUIT.L
2023-05-01,IT0004810054,UNPI.MI,UNIPOL GRUPPO,IT,ADD,589,623,UNPI.MI
2023-05-01,SE0007871645,KINDsd-B.ST,JQ KINDRED GROUP SE,SE,ADD,592,625,KINDsdb.ST
2023-05-01,SE0011166974,FABG.ST,FABEGE,SE,ADD,594,601,FABG.ST
2023-05-01,NL0011872650,BFIT.AS,J BASIC-FIT,NL,ADD,597,621,BFIT.AS
2023-05-01,GB00BV9FP302,CCC.L,AA COMPUTACENTER,GB,ADD,585,612,CCC.L
